,Position,Track Name,Artist,URL,Filename,Unnamed: 0,Month,Week Number,Type,Date,Artist ID,Genre 1,Genre 2,Genre 3
38,39,Trying My Best,Anson Seabra,https://open.spotify.com/track/06qUEhhx6jKQmhj2qAkn4H,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,1McMsnEElThX1knmY4oliG,pop,post-teen pop,
39,40,BOYFREN,LoveLeo,https://open.spotify.com/track/3WmgMoWZ1E5yNyn2aUzWAr,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
40,41,Amor Tumbado,Natanael Cano,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,6j1fmLreVuAay7k6Gudfa2,anthem worship,ccm,christian alternative rock
41,42,Sunday Best,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,5SXuuuRpukkTvsLuUknva1,hip hop,rap,trap
42,43,Way Maker - Live,Leeland,https://open.spotify.com/track/40ozK0lCJ0EQzVGWsCNUhk,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,45dkTj5sMRSjrmBSBeiHym,alt z,dance pop,electropop
43,44,Psycho,Red Velvet,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,0cGUm45nv7Z6M6qdXYQGTX,dance pop,pop,pop rap
44,45,Had Enough (feat. Quavo & Offset),Don Toliver,https://open.spotify.com/track/2jrAaawDRCn1JjeouxAyDN,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,4nDoRrQiYLoBzwC5BhVJzF,dance pop,electropop,pop
45,46,ORANGE SODA,Baby Keem,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,4Uc8Dsxct0oMqx0P6i60ea,alt z,bedroom pop,electropop
46,47,Futsal Shuffle 2020,Lil Uzi Vert,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,0YinUQ50QDB7ZxSCLyQ40k,cali rap,hip hop,pop rap
47,48,Adore You,Harry Styles,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,6lEhBhAv6HOopjXssi09cq,houston rap,viral rap,
48,49,Glitter,BENEE,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,3JDG63cSaK3xgDnB2H55Xp,alt z,chill r&b,
49,50,Don't Start Now,Dua Lipa,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,0Cp8WN4V8Tu4QJQwCN5Md4,alt z,nz pop,pop
0,1,The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
1,2,Burberry faygo,Lil Adrei,https://open.spotify.com/track/3B36YnwXzR3VKm4hHYmGtr,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,4Ywiqc8KxAECFoOWWAYry4,,,
2,3,Kraazy,Likybo,https://open.spotify.com/track/3s2Qd1rsWqbvOoxpFTRp8D,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,16Nc36xAtNyQ7BMBcDsaLv,cali rap,,
3,4,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,1McMsnEElThX1knmY4oliG,pop,post-teen pop,
4,5,GOODMORNINGTOKYO!,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,5TbLOwv8BNnik3f03NZJlt,meme rap,sad rap,vapor trap
5,6,"Wondering - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,https://open.spotify.com/track/6GfTYfb5eBLN1p1ByOsPmi,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,1McMsnEElThX1knmY4oliG,pop,post-teen pop,
6,7,When There Was Me and You,Joshua Bassett,https://open.spotify.com/track/0vS9Gkt1dAT2PBBiaPqcA4,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,1YWJ1WjMkBCB1X3QOJ1Wdn,social media pop,,
7,8,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
8,9,SUGAR,BROCKHAMPTON,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,1Bl6wpkWCQ4KVgnASpvzzA,boy band,hip hop,rap
9,10,Crunk Ain't Dead,Duke Deuce,https://open.spotify.com/track/4RsTfAuTiUyL7GKGPiNC0w,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,24zj84GShUIcBQYq6VpOYW,atl trap,memphis hip hop,trap
10,11,Suicidal,YNW Melly,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,
11,12,High Fashion (feat. Mustard),Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
12,13,No Idea,Don Toliver,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,4Gso3d4CscCijv0lmajZWs,rap,trap,
13,14,BOYFREN,LoveLeo,https://open.spotify.com/track/3WmgMoWZ1E5yNyn2aUzWAr,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,0JDVDA5aG4Y2wXylqghzC6,modern indie pop,,
14,15,Ayy Macarena,Tyga,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,5LHRHt1k9lMyONurDHEdrp,dance pop,hip hop,pop rap
15,16,Something For Your M.I.N.D.,Superorganism,https://open.spotify.com/track/4rCKRVJZKVysScn2piDuOT,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,0Wkm45quqfx3NepJpXDvwE,art pop,,
16,17,THOT!,TOKYO’S REVENGE,https://open.spotify.com/track/2St8HeG23Nzp4NYaWTNtuM,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,5TbLOwv8BNnik3f03NZJlt,meme rap,sad rap,vapor trap
17,18,Nobody But You (Duet with Gwen Stefani),Blake Shelton,https://open.spotify.com/track/5M8goiFYynmNxhueYW6grR,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,1UTPBmNbXNTittyMJrNkvw,contemporary country,country,country road
18,19,Falling,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,7uaIm6Pw7xplS8Dy06V6pT,alternative r&b,melodic rap,pop rap
19,20,Break My Stride,Matthew Wilder,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,3bmFPbLMiLxtR9tFrTcKcP,new wave pop,,
20,21,If the World Was Ending - feat. Julia Michaels,JP Saxe,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,66W9LaWS0DPdL7Sz8iYGYe,alt z,canadian contemporary r&b,indie cafe pop
21,22,"Born to Be Brave - From ""High School Musical: The Musical: The Series""",Cast of High School Musical: The Musical: The Series,https://open.spotify.com/track/68Q2XfjYwOTdIlLhnfeXib,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,1YWJ1WjMkBCB1X3QOJ1Wdn,social media pop,,
22,23,"A Billion Sorrys - From ""High School Musical: The Musical: The Series""",Matt Cornett,https://open.spotify.com/track/1JPdBe0e4Htlm3ZnUMDwbW,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,61lrTfBVPrE3DOTu9MGmhQ,,,
23,24,FML,Arizona Zervas,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,0vRvGUQVUjytro0xpb26bs,pop rap,rhode island rap,
24,25,Blinding Lights,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
25,26,Trying My Best,Anson Seabra,https://open.spotify.com/track/06qUEhhx6jKQmhj2qAkn4H,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,2jHp7gQArCQrlMvdrIVFCg,alt z,indie cafe pop,pop
26,27,Futsal Shuffle 2020,Lil Uzi Vert,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
27,28,Somebody Like That,Tenille Arts,https://open.spotify.com/track/62SvLj5dBDI9Ee3eBA0BxL,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,0gSAxSvAApQc71cTpoXDFu,canadian contemporary country,contemporary country,country pop
28,29,Texas Sun,Khruangbin,https://open.spotify.com/track/3k5oLgungD1dSOGLqQdIQw,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,2mVVjNmdjXZZDvhgQWiakk,neo-psychedelic,,
29,30,ROXANNE,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,0vRvGUQVUjytro0xpb26bs,pop rap,rhode island rap,
30,31,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,0H39MdGGX6dbnnQPt6NQkZ,melodic rap,rap,slap house
31,32,Just the Way,Parmalee,https://open.spotify.com/track/5PAvFGse5jjDH9ke8Mae7D,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,4TshyQDihSYXSWqvclXl3I,contemporary country,country,country pop
32,33,Brightest Lights,Lane 8,https://open.spotify.com/track/49jWS1fz7QZQa4mBIqB0mu,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,27gtK7m9vYwCyJ04zz0kIb,gauze pop,progressive house,tropical house
33,34,Adore You,Harry Styles,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
34,35,Tusa,KAROL G,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,790FomKkXshlbRYZFtlgla,latin,reggaeton,reggaeton colombiano
35,36,Sigues Con El,Dímelo Flow,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,3fZk3Gm5dN5v5yfYMQ04Bx,latin,reggaeton,reggaeton flow
36,37,Psycho,Red Velvet,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,1z4g3DjTBBZKhvAroFlhOM,k-pop,k-pop girl group,
37,38,Colors,Black Pumas,https://open.spotify.com/track/6vaSStNN5NX4nJ4QbRY3S0,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,6eU0jV2eEZ8XTM7EmlguK6,retro soul,,
38,39,"I Think I Kinda, You Know - Duet",Olivia Rodrigo,https://open.spotify.com/track/2UVrIJBJVRPN9UgzShCJ5c,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,1McMsnEElThX1knmY4oliG,pop,post-teen pop,
39,40,Don't Start Now,Dua Lipa,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
40,41,Way Maker - Live,Leeland,https://open.spotify.com/track/40ozK0lCJ0EQzVGWsCNUhk,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,6j1fmLreVuAay7k6Gudfa2,anthem worship,ccm,christian alternative rock
41,42,ORANGE SODA,Baby Keem,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,5SXuuuRpukkTvsLuUknva1,hip hop,rap,trap
42,43,stupid,Tate McRae,https://open.spotify.com/track/4k3uABcX9iaGlt5pRJhumi,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,45dkTj5sMRSjrmBSBeiHym,alt z,dance pop,electropop
43,44,All Me (feat. Keyshia Cole),Kehlani,https://open.spotify.com/track/3ucRKbRlikYHyoI17gfR0c,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,0cGUm45nv7Z6M6qdXYQGTX,dance pop,pop,pop rap
44,45,My Oh My (feat. DaBaby),Camila Cabello,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,4nDoRrQiYLoBzwC5BhVJzF,dance pop,electropop,pop
45,46,Maniac,Conan Gray,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,4Uc8Dsxct0oMqx0P6i60ea,alt z,bedroom pop,electropop
46,47,Ballin' (with Roddy Ricch),Mustard,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,0YinUQ50QDB7ZxSCLyQ40k,cali rap,hip hop,pop rap
47,48,The Mop,TisaKorean,https://open.spotify.com/track/3osCREknZZMgitJFD4lECG,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,6lEhBhAv6HOopjXssi09cq,houston rap,viral rap,
48,49,Y U Gotta B Like That,Audrey Mika,https://open.spotify.com/track/45StvejYUdIsyUwqdZ7iJM,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,3JDG63cSaK3xgDnB2H55Xp,alt z,chill r&b,
49,50,Glitter,BENEE,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY,viral-us-weekly-2020-01-16--2020-01-16.csv,,January,3,Viral 50,2020-01-16,0Cp8WN4V8Tu4QJQwCN5Md4,alt z,nz pop,pop
